time,row,col,demand
373,4,3,7
269,6,0,0
362,4,7,11
587,4,2,0
232,0,6,13
284,4,0,0
443,5,3,8
603,6,0,0
524,4,3,85
494,6,0,0
615,5,0,0
246,0,1,0
522,6,7,29
472,1,0,0
25,1,6,3
204,2,5,56
69,1,1,0
435,1,1,0
590,5,1,0
714,2,2,91
11,6,4,3
323,2,6,0
605,6,5,28
678,0,4,12
487,3,5,14
169,4,3,46
715,2,1,0
317,6,1,6
682,3,7,12
310,5,0,0
119,1,2,17
279,3,0,0
313,7,2,6
593,4,2,0
165,1,2,556
261,4,6,169
34,7,7,32
30,0,2,0
411,2,0,0
587,6,6,0
679,7,5,0
380,2,2,74
646,0,6,164
487,1,2,0
208,3,5,88
728,4,2,0
105,3,0,0
511,2,7,0
376,1,0,7
422,6,4,0
535,5,7,0
475,5,1,0
13,7,7,5
91,6,7,41
262,4,0,0
166,3,5,1079
693,7,4,21
346,6,7,0
526,7,7,15
711,1,4,0
535,5,1,0
720,5,6,104
563,5,3,0
581,5,3,10
598,2,7,159
326,2,4,71
293,7,1,0
269,6,7,29
506,4,7,38
432,5,0,0
293,3,1,30
345,7,0,0
663,1,1,12
612,2,5,46
683,0,7,0
412,6,7,39
723,6,2,0
120,3,0,0
502,1,3,153
621,7,4,11
274,2,0,0
372,3,7,17
465,2,2,0
167,4,2,0
591,6,3,0
279,5,1,0
115,3,4,40
60,2,6,115
289,3,4,30
385,4,5,142
115,5,7,17
461,2,2,56
16,4,0,0
78,3,1,0
527,7,5,9
400,5,5,66
568,2,7,252
398,4,2,0
534,3,7,31
299,4,4,0
640,1,4,67
647,4,4,134
668,2,6,427
622,2,4,92
458,5,7,69
269,2,4,5
144,1,7,51
252,2,1,0
372,4,5,17
612,7,6,28
152,6,2,0
402,3,3,23
694,0,5,181
99,0,3,10
598,4,0,27
127,5,1,0
379,0,0,17
315,1,1,20
574,5,0,0
578,6,2,0
330,0,5,135
257,5,0,0
720,1,1,0
619,2,2,28
500,1,5,153
454,0,0,0
630,1,1,19
208,0,0,12
207,1,3,149
726,0,4,1194
139,4,3,91
247,2,3,5
281,2,4,14
709,5,3,0
581,1,1,10
573,0,0,0
122,2,7,7
566,1,5,219
42,7,6,18
208,4,7,48
14,3,1,19
613,4,1,0
337,0,2,27
510,3,4,0
654,7,2,0
137,3,5,1094
185,6,7,7
125,5,2,0
688,1,6,66
403,0,2,11
399,5,7,101
494,4,6,36
44,6,3,3
111,7,3,6
649,3,7,63
264,1,1,14
410,1,5,156
80,5,5,16
606,1,7,36
74,5,2,19
721,7,2,0
208,4,4,40
122,6,6,4
106,0,7,4
641,3,7,30
677,0,3,33
446,6,1,0
126,4,7,0
187,7,1,0
301,5,7,25
147,3,0,0
650,0,7,71
467,3,7,0
620,3,2,28
714,4,3,13
324,3,7,0
301,6,5,177
42,3,1,14
592,4,6,88
33,4,1,80
247,6,1,5
707,0,2,91
516,5,6,0
244,3,2,0
520,3,0,0
505,7,1,0
424,3,2,24
612,0,6,18
85,5,0,0
514,0,3,0
61,1,6,175
197,6,5,5
518,1,7,61
504,6,4,23
352,1,5,114
468,0,1,0
95,7,5,47
94,4,7,35
20,4,6,579
34,0,0,23
622,4,0,0
424,4,0,0
102,4,2,0
196,3,0,0
101,7,5,4
386,1,5,167
135,5,5,98
451,2,1,0
590,4,1,10
192,5,6,36
172,5,6,0
152,4,1,14
177,6,4,0
491,7,5,0
381,2,4,39
546,4,4,40
225,3,5,13
513,7,0,0
105,6,6,0
540,1,6,15
570,3,3,68
513,1,1,0
643,5,7,86
138,1,2,66
314,5,1,10
442,0,5,8
132,0,4,63
558,7,7,10
239,6,2,0
321,2,0,0
654,7,5,0
116,6,1,0
211,7,2,0
71,1,6,96
233,6,5,21
292,0,5,19
586,3,5,0
558,4,2,16
172,1,7,24
627,3,7,67
125,3,6,0
7,0,4,3
302,4,6,68
397,0,4,48
651,2,3,122
276,5,3,0
294,1,1,0
329,6,1,0
564,7,7,16
422,3,6,19
355,3,0,6
326,1,0,0
29,4,7,9
511,5,0,0
510,0,2,23
270,3,7,5
105,2,2,20
333,1,5,309
329,0,4,61
352,7,6,0
203,0,4,20
203,3,3,25
328,0,1,46
429,6,5,31
38,5,4,9
417,5,5,0
727,7,0,0
172,6,6,4
473,2,4,159
605,5,4,0
714,1,0,0
336,1,1,0
142,5,7,11
25,1,0,0
714,4,5,78
728,4,0,0
322,2,0,0
90,0,0,32
550,6,0,0
461,1,5,34
100,6,5,0
504,2,1,9
24,0,0,11
26,3,7,3
575,3,1,16
688,4,7,86
517,3,5,76
156,4,5,96
39,6,1,0
55,6,2,0
181,7,4,12
143,6,5,17
655,6,3,0
195,4,4,16
534,6,7,0
662,1,1,0
156,3,0,0
243,2,6,17
129,4,1,11
501,6,5,50
503,3,6,1000
409,6,7,19
217,5,7,26
174,4,4,7
691,2,0,0
51,6,1,0
691,4,1,0
610,7,5,0
111,2,6,37
608,5,5,0
661,3,6,165
259,0,6,27
574,7,2,0
32,5,5,18
710,5,3,0
250,6,2,0
556,0,1,0
298,4,6,0
101,2,7,0
651,2,5,114
166,1,2,23
558,5,5,10
399,6,2,0
455,2,6,144
477,1,1,8
525,7,2,0
139,2,2,17
730,7,1,0
47,4,1,23
362,3,2,17
60,7,6,6
67,3,0,0
388,4,1,23
410,2,4,55
468,1,7,34
166,4,1,14
73,6,7,16
525,7,1,0
383,0,7,220
441,7,6,0
641,1,5,78
573,6,0,0
45,4,7,9
381,2,2,35
29,6,6,0
625,4,2,0
181,0,0,0
23,6,6,0
718,7,7,13
69,6,6,94
580,5,3,17
640,3,7,49
285,4,7,52
178,0,7,7
235,1,2,26
385,4,6,190
656,0,6,0
152,3,6,128
648,0,7,114
102,3,5,0
440,5,6,0
398,3,2,7
472,2,5,159
591,2,0,10
27,0,3,0
93,0,2,10
617,7,1,0
722,5,7,222
586,3,0,0
493,7,5,8
642,4,5,60
202,2,0,0
75,0,0,0
103,6,2,0
624,2,5,146
660,1,7,12
282,0,2,29
643,3,3,97
726,7,0,0
106,5,0,0
465,7,6,0
628,2,1,19
561,4,3,0
647,3,5,157
447,2,3,33
697,3,7,471
609,4,0,0
41,5,7,190
102,5,0,0
1,1,7,3
193,1,5,25
21,3,2,3
519,5,7,76
337,1,3,81
455,0,0,20
151,3,1,0
89,1,5,209
691,1,4,0
538,0,3,0
378,7,2,0
190,7,4,0
174,4,1,0
441,3,4,13
252,3,2,14
627,6,1,0
513,4,5,0
482,1,2,86
422,5,7,31
552,4,3,200
390,5,6,23
203,3,2,12
532,5,5,31
533,5,0,0
220,6,6,5
20,4,1,24
170,6,4,0
635,6,3,11
429,3,6,164
215,2,2,16
542,0,2,15
517,7,4,9
105,4,2,0
159,1,4,62
650,3,2,39
559,0,3,10
452,0,0,0
603,0,6,121
629,3,5,86
573,4,0,0
359,0,7,195
609,4,2,0
115,1,5,93
562,4,1,0
121,2,6,21
329,2,3,129
291,7,1,0
368,7,1,0
655,3,7,0
565,3,4,74
656,0,4,0
527,0,2,53
253,7,7,22
111,2,2,23
192,2,2,5
565,0,6,135
138,1,6,697
307,4,7,34
700,6,3,22
340,2,1,0
328,5,6,32
541,7,3,0
671,1,5,623
168,2,6,139
212,3,2,8
46,6,6,46
530,1,6,190
45,3,2,32
524,1,2,67
716,2,0,0
125,6,6,0
600,7,3,0
159,0,4,91
24,3,6,40
305,1,5,68
272,2,7,0
647,4,3,116
206,7,1,0
618,0,3,110
300,7,5,0
144,3,3,18
445,7,5,0
677,5,1,0
287,6,2,0
132,5,1,0
618,1,4,18
245,1,0,0
177,3,1,0
495,7,1,0
562,0,7,10
113,5,0,0
298,0,1,0
629,5,1,0
24,6,2,0
470,6,7,0
588,0,5,34
383,1,6,845
707,0,5,35
51,1,4,15
576,2,2,44
269,1,5,29
348,5,4,33
210,4,1,16
64,5,5,64
69,3,0,3
145,1,6,25
330,3,7,36
523,0,1,85
316,1,5,46
574,6,5,26
351,4,1,17
513,7,1,0
609,4,4,11
327,3,7,145
497,6,4,8
344,1,7,0
365,2,5,28
403,1,0,18
591,5,1,0
601,5,0,0
434,6,2,20
57,3,0,0
178,1,0,0
314,1,4,0
557,5,7,26
279,0,6,9
232,2,4,29
367,0,5,0
478,4,7,130
684,3,6,33
260,2,6,53
148,4,6,0
692,3,1,0
616,6,5,11
176,4,3,0
574,4,2,0
463,6,1,0
557,0,1,0
194,6,0,0
22,7,0,0
372,3,3,35
85,7,5,4
607,0,0,0
197,1,2,8
49,2,3,15
275,0,2,23
492,1,5,45
683,5,4,0
118,6,6,4
66,5,1,3
65,4,7,205
428,7,7,7
412,0,7,63
381,0,2,22
46,1,1,3
435,2,0,0
431,7,0,0
371,6,5,0
133,1,0,0
43,2,2,61
120,2,6,35
97,3,0,0
162,0,0,4
313,1,5,16
568,2,2,52
555,1,5,152
149,6,5,0
217,6,1,0
423,6,7,7
12,6,0,0
256,4,5,39
35,3,6,221
473,1,1,0
461,4,4,48
100,2,7,13
594,0,4,71
685,2,0,0
373,4,4,96
711,2,2,0
37,7,0,0
390,0,1,0
268,2,2,0
226,2,2,5
35,7,7,9
176,4,0,0
165,2,5,1105
443,3,6,13
606,2,2,11
45,1,1,6
232,2,7,68
168,0,6,207
583,1,2,17
263,6,3,5
657,6,5,20
542,4,2,0
98,4,2,4
396,2,5,30
144,0,5,30
446,6,6,33
726,2,5,3503
230,7,4,5
267,6,4,14
330,4,5,57
168,0,4,69
221,6,4,0
365,6,3,7
163,3,5,1434
210,7,0,0
119,5,2,4
692,0,4,0
382,2,2,17
111,0,6,40
419,1,4,0
60,4,4,51
611,4,0,0
467,1,3,0
678,7,0,0
164,5,0,0
78,2,0,0
631,6,4,0
5,0,6,0
96,4,5,54
27,1,4,3
523,1,7,61
177,5,5,0
533,6,4,15
583,1,5,10
561,6,6,0
117,5,3,4
416,3,1,7
557,7,0,0
183,5,5,27
208,7,2,0
540,4,6,9
605,4,2,11
400,1,0,0
161,5,1,4
444,7,2,0
658,3,2,0
180,5,4,4
273,2,0,0
171,7,6,0
199,1,1,0
632,3,7,19
390,7,4,0
296,4,7,0
248,4,4,0
114,7,4,6
611,2,5,36
728,3,5,3717
178,2,3,4
349,5,1,0
525,1,2,47
395,3,3,0
242,7,7,31
653,4,0,0
402,6,2,0
543,6,3,15
534,5,2,0
365,3,0,0
246,3,7,0
308,2,2,43
477,0,4,61
662,6,0,0
379,7,1,0
221,6,6,5
160,1,7,128
548,2,5,240
166,7,0,0
615,3,7,57
196,0,0,8
73,2,1,0
421,7,6,0
283,5,6,0
511,5,1,0
677,0,5,41
17,0,0,3
663,6,7,20
546,5,2,15
609,0,2,11
492,3,4,45
79,3,0,0
709,5,4,13
301,4,5,289
358,2,2,48
708,1,6,43
113,2,4,37
507,6,6,15
358,3,4,54
275,7,6,122
103,4,1,0
474,6,2,0
90,7,7,41
235,3,1,16
716,1,4,182
305,7,5,0
651,0,1,20
419,4,4,0
691,7,0,0
341,5,5,17
43,4,6,412
471,7,4,8
464,1,6,0
174,7,1,0
535,1,3,25
547,0,6,200
36,3,1,3
433,0,4,91
193,7,5,8
581,6,1,0
239,5,7,21
372,0,4,28
97,6,0,0
486,0,5,14
198,1,1,0
411,7,3,0
170,7,2,0
609,6,3,0
248,7,7,0
166,2,4,128
389,3,3,23
658,3,4,20
310,2,4,89
269,7,6,9
730,7,7,23
113,1,4,29
490,7,3,0
499,2,2,36
186,0,4,7
420,3,6,7
202,7,6,0
347,2,1,0
259,6,2,0
696,6,4,69
711,5,7,0
479,6,1,0
528,3,3,135
357,7,7,33
473,5,6,21
68,2,1,0
549,0,2,25
364,1,6,74
244,5,1,0
662,4,2,0
113,7,1,0
349,2,4,114
218,2,5,64
623,2,7,64
302,4,3,132
346,7,3,0
586,6,2,0
573,4,6,619
722,3,5,1311
234,3,2,13
39,7,3,3
361,5,1,7
657,7,2,0
386,7,2,0
728,1,3,781
119,7,2,0
2,0,4,0
73,7,4,0
216,0,7,42
60,7,2,0
301,5,0,0
635,7,1,0
289,2,3,40
635,6,7,0
202,2,4,12
439,2,4,20
37,0,2,138
610,1,0,0
318,5,1,0
576,6,5,27
433,5,6,139
326,3,2,16
303,7,5,0
677,2,2,21
462,7,6,8
431,2,4,156
354,3,1,6
566,7,2,0
616,3,5,167
697,5,5,125
253,6,6,14
203,7,1,0
238,3,3,42
714,4,2,0
18,1,5,522
296,7,4,0
447,4,5,58
329,7,2,32
33,0,5,143
437,7,2,0
600,0,6,185
303,2,6,64
509,6,0,0
625,6,1,0
670,1,1,0
511,2,2,0
335,6,6,36
604,6,4,0
642,1,3,134
225,3,2,5
24,7,6,3
3,4,6,0
22,3,4,46
604,2,3,128
353,6,7,54
429,2,5,156
523,6,1,0
200,2,3,0
383,5,6,557
596,5,3,0
204,2,3,169
461,7,4,0
435,1,6,91
588,6,6,0
530,0,2,25
273,5,6,0
254,4,2,0
595,0,3,203
634,7,1,0
206,6,2,0
93,3,2,26
730,4,0,0
333,4,2,10
529,5,7,55
327,5,6,123
81,2,0,0
518,2,1,0
33,0,0,37
254,7,2,0
688,7,3,0
426,6,1,0
392,4,7,0
394,4,7,0
589,5,6,34
491,3,0,0
121,0,1,0
160,6,4,14
406,2,2,48
614,0,3,64
86,1,3,126
543,5,2,0
583,6,0,0
288,0,3,19
254,5,4,111
618,3,7,36
214,3,2,33
640,0,5,19
1,2,4,8
573,1,6,435
616,3,6,46
103,6,5,0
322,2,6,0
32,4,2,0
566,3,2,16
21,3,7,8
614,2,3,36
624,4,2,19
331,7,4,20
261,2,0,0
281,2,1,47
345,0,2,6
419,3,6,12
362,0,4,103
110,6,4,4
661,3,2,20
225,0,0,5
410,0,6,493
163,0,4,124
499,3,5,181
581,5,4,27
233,2,1,0
254,0,7,27
144,5,1,0
301,1,2,92
221,5,3,0
689,5,5,0
624,0,2,108
690,3,3,0
591,2,4,98
390,6,4,11
498,2,7,86
112,3,1,10
511,4,7,0
63,6,2,0
107,2,5,40
14,6,6,3
397,5,5,60
426,5,0,0
211,1,1,5
89,4,3,16
351,4,3,37
271,0,7,0
132,5,4,13
243,0,4,17
309,2,6,196
618,2,1,11
543,4,6,120
403,1,1,41
404,4,0,0
234,4,7,47
352,3,1,6
210,7,3,0
57,3,7,177
405,7,0,0
534,4,7,15
540,5,0,0
145,3,3,18
153,5,5,263
590,6,1,0
262,7,3,0
288,7,3,6
349,5,4,10
640,2,0,0
718,3,1,22
156,1,3,117
323,7,1,0
49,0,0,3
400,2,7,156
329,3,5,113
133,0,4,109
638,3,4,37
574,3,7,116
716,7,5,13
163,1,1,0
352,2,6,162
366,2,2,7
17,3,1,5
716,2,4,406
527,7,7,15
68,7,2,0
555,7,6,0
17,6,5,14
692,7,5,0
120,1,2,13
543,0,6,190
104,5,5,4
557,6,5,0
307,7,2,0
77,1,7,0
655,0,4,12
51,7,2,0
394,6,6,0
557,3,0,0
151,3,2,4
513,1,6,9
610,2,2,11
171,3,3,0
222,1,6,0
484,0,5,72
477,3,3,34
566,6,5,32
16,0,3,155
22,5,4,8
435,1,5,40
623,7,0,0
290,3,5,0
227,3,6,0
163,0,7,841
644,3,3,78
720,3,5,354
658,1,3,0
611,4,4,36
717,6,2,0
421,0,4,19
176,2,4,0
308,5,6,43
439,1,2,25
473,7,2,0
305,2,4,79
640,7,0,0
534,3,1,9
193,1,2,20
520,0,3,123
310,6,5,34
413,2,3,24
670,3,2,20
666,3,6,470
284,3,2,9
566,7,0,0
294,7,1,0
327,7,4,0
223,4,7,0
68,0,1,6
126,5,6,0
532,7,4,31
682,7,5,0
684,1,7,54
552,3,0,16
570,1,3,293
88,3,6,414
712,7,4,0
492,3,0,0
652,6,5,39
690,4,6,0
608,5,4,0
548,1,1,0
608,2,5,11
63,4,1,12
523,2,6,252
375,5,0,7
288,5,6,9
678,3,5,66
318,3,1,6
700,2,0,0
34,2,4,674
193,6,1,0
584,7,7,10
197,1,4,0
371,0,7,7
558,0,7,10
570,0,6,219
505,2,1,0
541,1,7,40
298,5,5,0
48,5,6,9
411,2,2,12
280,2,2,18
355,6,3,10
32,3,0,0
291,6,1,0
677,6,1,0
416,3,6,7
189,4,2,0
499,4,7,72
519,4,6,38
241,3,5,39
649,6,6,39
599,6,3,10
104,6,1,0
479,1,3,130
186,3,0,0
372,7,2,0
58,0,0,0
311,5,3,43
542,4,5,65
404,1,1,23
81,1,4,294
525,7,0,0
444,6,2,0
228,1,3,13
652,2,4,51
610,0,2,11
6,4,2,0
492,2,4,22
333,7,1,0
466,3,5,8
597,3,7,149
429,7,3,7
18,5,6,360
39,3,4,68
256,5,5,89
657,0,0,0
176,1,2,0
711,1,6,0
82,5,0,0
496,7,2,0
82,7,5,32
300,5,5,25
324,2,1,0
338,4,6,210
313,3,7,36
68,5,3,6
20,0,3,104
543,3,0,0
9,7,4,3
449,7,6,0
675,5,2,12
188,4,0,0
402,3,1,11
350,5,2,6
658,7,1,0
234,2,2,5
538,1,4,0
658,1,6,20
13,3,7,186
422,6,6,12
269,7,3,0
649,5,6,71
512,6,1,0
607,2,6,11
135,5,3,0
103,3,5,0
304,7,4,6
187,2,2,19
137,4,2,0
95,3,3,19
399,2,4,138
235,4,1,8
213,6,3,0
578,7,0,0
595,4,1,27
143,3,4,52
39,5,6,92
615,3,1,36
359,3,6,497
363,5,7,0
661,4,1,39
527,5,2,15
647,0,0,67
604,1,6,82
388,6,7,7
490,7,5,0
558,7,3,0
454,5,6,53
214,1,6,154
463,6,4,0
400,0,4,71
55,5,4,0
397,5,2,0
170,4,0,0
99,3,5,4
225,5,7,5
14,0,6,99
436,7,7,8
16,5,4,19
99,5,5,6
278,5,5,9
112,6,4,13
67,3,4,100
61,6,4,608
343,1,4,0
31,6,5,0
511,5,3,0
599,1,0,10
119,5,1,6
2,3,1,0
544,4,1,0
514,1,3,15
589,5,5,149
206,2,3,53
251,7,2,0
511,7,5,0
552,6,7,16
431,7,2,7
22,5,5,46
50,2,5,21
611,1,4,11
602,5,4,103
151,4,4,4
432,2,1,33
422,2,5,144
568,7,2,0
61,3,4,64
61,1,3,192
81,7,4,4
275,0,7,5
566,2,4,116
500,5,4,45
272,1,6,5
653,0,4,20
23,2,6,55
89,7,1,0
87,4,3,26
490,3,6,14
152,7,0,0
79,2,5,6
99,2,7,20
626,3,1,19
161,2,5,462
139,1,4,31
333,1,7,83
243,3,4,22
155,3,0,11
721,0,3,222
318,2,7,67
700,4,4,56
550,0,4,111
668,2,2,71
235,5,6,16
444,4,7,40
83,5,2,0
674,0,1,0
661,2,2,286
198,0,7,5
322,3,7,6
219,7,5,13
21,1,4,65
625,5,0,0
251,6,3,5
389,7,2,0
368,7,5,0
243,5,6,17
388,7,6,7
576,7,6,0
115,1,4,4
149,1,5,0
547,7,0,0
462,2,3,27
627,0,2,11
353,7,5,6
32,1,5,115
6,2,2,0
497,5,4,14
228,7,3,0
258,4,1,0
93,0,1,6
356,7,1,0
195,0,3,12
307,7,0,0
195,6,4,8
226,3,1,0
525,2,2,61
254,1,1,14
360,1,3,164
418,4,1,0
620,1,1,0
730,7,3,14
702,6,3,22
462,6,5,13
630,5,2,0
656,4,4,12
373,1,0,0
342,5,4,21
115,1,2,112
14,0,0,14
370,5,3,0
640,5,2,0
402,6,4,11
300,6,7,0
17,2,6,660
594,1,1,0
333,3,2,0
79,0,2,0
386,3,1,7
638,7,2,0
239,5,1,5
447,1,3,53
167,7,4,11
110,6,1,0
118,1,7,54
709,5,6,0
729,0,6,531
725,0,0,95
52,6,3,0
640,3,1,0
244,3,6,14
707,5,7,35
590,0,0,0
293,1,5,6
670,6,3,63
123,1,2,7
83,3,3,168
651,0,2,71
38,5,2,3
723,6,0,0
281,3,0,0
526,5,2,9
222,0,0,0
731,4,5,340
353,5,3,17
149,2,4,4
611,6,7,0
360,6,2,0
377,7,7,7
380,6,5,11
452,4,4,66
99,2,0,0
74,4,6,4
442,5,0,0
325,7,7,51
607,0,7,28
317,6,0,0
436,5,5,25
202,3,3,8
360,2,5,574
436,1,3,91
240,3,1,5
464,1,0,0
356,7,2,0
507,2,2,47
28,3,2,0
289,2,2,83
722,4,3,45
486,5,6,8
346,0,0,0
137,7,7,11
329,3,7,20
562,4,2,0
27,0,5,3
524,6,1,15
22,4,4,36
412,5,0,0
713,7,5,13
352,5,5,33
546,1,4,25
49,4,7,19
464,4,5,13
271,7,3,0
366,6,0,0
473,6,0,0
178,5,2,0
338,5,7,64
138,1,1,0
280,1,0,0
498,4,2,0
110,5,2,0
11,5,4,24
5,4,5,0
272,0,5,0
54,0,2,6
390,2,3,41
230,0,7,8
473,1,0,0
352,7,4,6
56,2,2,0
64,1,0,0
284,4,7,38
684,2,6,12
274,0,3,9
713,2,3,22
181,6,2,0
310,4,1,6
101,1,0,0
505,4,1,0
249,0,1,0
306,2,1,0
151,3,5,11
283,1,4,18
430,0,2,43
523,0,0,67
48,3,1,6
250,1,3,14
117,1,1,10
40,3,6,430
219,7,1,0
594,1,5,142
238,1,0,0
648,4,2,12
472,6,5,34
474,0,1,21
12,7,4,5
687,5,7,0
217,1,0,5
450,5,5,8
457,6,1,0
97,1,3,73
424,3,5,200
710,4,4,22
548,4,5,190
55,6,3,0
631,1,4,0
692,2,7,0
15,4,3,17
587,1,5,10
701,3,1,22
417,7,0,0
616,7,6,18
21,0,5,120
37,5,1,0
539,6,2,0
619,5,5,110
686,6,7,0
383,6,7,22
383,7,7,7
131,2,0,7
472,7,1,0
475,1,2,34
162,2,1,7
236,5,3,13
506,4,4,85
434,1,0,0
119,4,5,17
689,3,5,0
380,3,6,159
476,1,6,138
402,4,2,0
269,1,6,0
296,2,5,6
194,0,2,12
702,5,6,471
436,2,7,58
153,1,5,183
415,2,7,19
428,3,1,7
103,2,7,0
94,1,6,51
222,4,2,0
668,3,5,204
354,6,4,0
631,5,1,37
247,5,7,0
45,3,7,61
384,1,2,112
87,6,3,19
51,7,4,0
149,4,7,0
632,6,1,0
196,1,4,0
340,1,7,37
402,7,0,0
704,3,4,91
208,2,1,0
343,4,6,21
612,0,5,11
726,6,7,213
316,1,0,6
345,3,4,0
694,2,4,226
554,1,0,0
504,1,5,275
69,5,4,27
456,4,0,0
238,7,3,0
426,0,5,70
101,0,2,0
488,5,2,0
131,1,4,307
437,4,1,25
106,0,4,10
280,6,5,108
150,4,4,7
235,7,3,0
682,5,0,0
378,1,6,181
9,4,6,14
72,7,1,0
641,7,4,0
494,3,1,36
637,3,5,30
66,3,7,259
407,5,4,23
172,5,1,0
696,5,6,125
230,1,0,0
434,3,0,0
647,2,4,194
238,3,2,0
92,2,3,53
322,1,0,0
96,2,5,46
489,0,2,0
194,4,1,8
344,3,7,0
367,6,4,0
536,2,1,0
634,0,3,0
539,2,5,0
128,1,7,13
0,5,5,3
351,0,2,27
716,6,3,35
219,5,4,26
589,4,2,0
706,0,7,99
434,7,6,8
247,0,5,0
509,6,3,15
301,6,3,0
331,0,7,113
323,5,5,6
597,1,4,34
609,7,4,0
285,5,7,56
609,1,1,0
443,0,5,0
679,1,5,21
17,4,4,30
608,6,7,11
578,4,6,254
143,7,1,0
381,5,4,28
293,4,2,0
44,5,3,0
209,3,5,222
192,4,7,20
47,7,0,0
699,6,5,35
73,5,4,4
697,0,4,99
107,0,1,6
546,2,7,120
364,5,6,0
31,4,7,3
322,6,5,32
122,1,0,0
317,5,6,10
499,5,3,28
430,7,4,12
276,7,7,0
492,6,2,0
509,1,6,29
488,7,4,0
198,4,5,0
489,2,1,0
257,0,4,9
408,4,7,243
376,5,4,50
541,1,4,71
318,0,0,0
169,1,4,7
664,7,4,0
129,1,4,139
338,6,0,0
264,4,5,52
33,1,4,301
382,0,0,0
618,2,5,46
79,4,5,10
404,0,2,23
275,6,6,79
426,1,1,12
358,5,5,195
27,4,4,6
232,1,5,26
366,7,2,0
311,3,6,545
463,6,2,0
711,5,2,0
312,2,3,170
696,3,7,134
675,7,5,12
374,4,7,50
116,2,5,70
600,5,6,156
139,2,5,499
238,7,2,0
691,1,1,0
218,5,7,21
16,5,5,126
292,0,6,43
348,7,1,0
127,4,7,11
206,5,2,0
121,2,4,39
105,0,6,0
527,1,1,9
348,2,2,6
683,4,3,12
609,2,1,0
424,6,7,12
721,7,6,14
520,7,2,0
58,3,3,132
140,6,0,0
438,7,3,8
81,4,5,63
463,5,1,0
610,2,6,18
368,3,7,0
16,7,6,3
210,6,5,16
42,2,2,158
319,3,5,26
183,6,4,4
376,7,4,0
56,1,4,9
308,7,0,0
601,0,6,149
314,2,0,0
677,0,4,33
337,2,6,249
246,1,6,14
656,7,0,0
386,0,5,160
399,5,6,30
36,0,1,9
150,0,0,0
102,5,2,0
521,4,5,152
465,2,3,8
101,5,4,4
507,3,1,15
136,3,6,1189
484,0,2,14
155,6,5,14
113,0,3,37
68,1,6,1599
369,6,1,0
544,2,0,15
661,5,4,31
639,1,2,19
108,7,5,6
612,5,5,18
57,0,6,175
193,0,4,20
415,6,2,0
242,5,6,5
705,3,4,134
166,3,6,1130
102,3,3,0
221,6,3,0
37,3,1,6
301,3,1,6
702,5,2,0
229,1,5,16
545,5,3,55
466,6,1,0
344,5,0,0
379,1,6,199
313,2,3,93
678,6,2,0
212,1,7,93
506,1,4,47
700,6,7,43
566,4,2,0
703,7,0,0
558,1,1,0
344,1,6,0
335,1,6,675
425,3,3,31
55,0,7,0
599,5,7,115
9,0,2,79
169,3,5,62
354,3,7,60
703,3,0,0
34,0,7,444
396,3,0,0
445,1,0,0
12,6,1,0
566,5,3,52
74,6,3,0
264,6,5,18
317,3,1,0
350,7,2,0
441,2,1,0
187,3,4,46
188,2,4,62
340,5,7,17
680,7,1,0
418,3,5,7
488,7,0,0
16,5,2,3
387,6,5,7
339,0,1,17
296,2,3,6
661,5,2,0
16,2,6,200
641,4,4,108
491,3,2,0
670,0,1,12
614,0,7,11
476,1,7,117
491,0,3,14
558,2,5,26
651,5,1,0
113,3,7,60
499,7,6,8
716,7,2,13
171,0,5,0
480,2,1,0
281,3,6,18
269,2,7,14
185,7,2,4
471,6,6,21
674,0,4,128
217,0,1,5
319,4,0,0
452,1,3,111
702,5,1,0
631,4,1,19
339,7,4,6
132,6,1,4
615,3,6,92
312,5,0,0
335,2,3,93
424,4,4,31
242,5,3,17
465,6,5,13
153,3,0,0
297,7,0,0
671,6,5,31
244,0,2,14
87,3,3,57
564,0,4,10
52,3,4,0
576,7,2,0
525,3,5,646
242,5,0,0
589,1,4,44
299,7,6,264
431,5,6,282
601,7,0,0
148,3,6,0
220,3,4,13
336,5,6,372
717,5,0,0
382,4,5,153
238,1,2,50
271,1,1,0
37,7,1,0
689,5,7,0
264,2,0,0
129,5,2,0
100,0,7,4
249,0,4,22
675,1,4,0
591,3,7,115
157,5,1,0
98,3,5,27
420,7,0,0
26,7,4,0
73,3,1,0
179,6,1,0
708,6,0,0
565,2,7,126
679,7,4,0
378,6,1,0
458,6,7,42
326,4,3,32
286,1,2,52
540,5,4,0
375,1,6,114
259,2,0,5
516,6,1,0
469,2,5,194
549,7,0,0
696,5,5,99
199,0,4,0
416,5,6,0
226,6,1,0
393,6,4,0
19,7,6,79
132,5,0,0
704,7,0,0
131,5,5,59
204,2,6,28
652,6,3,0
166,4,7,80
556,0,0,0
355,4,2,0
640,3,4,60
342,7,1,0
559,2,0,0
373,0,7,234
72,7,4,4
397,3,5,71
616,4,6,18
446,6,2,8
693,4,4,140
728,6,5,177
586,7,0,0
588,6,2,0
0,3,1,5
147,3,6,30
443,5,2,0
333,0,0,57
75,0,4,0
430,1,2,70
586,7,7,0
527,3,0,9
669,3,5,937
281,2,0,0
337,3,4,54
184,5,1,0
201,5,1,0
397,0,3,37
597,3,0,17
403,7,2,0
439,4,6,25
675,2,3,161
168,7,2,0
134,0,5,83
508,0,4,76
